lat	lon	limit	kind	dir	road	place	enforce
36.605550	126.653666	50	F	1	충서로	SK LPG 충전소 앞	S
36.605815	127.499086	50	F	2	1순환로	(분평동→용암동)	T
36.605831	127.500963	50	F	1	1순환로	(용암농협사거리→분평동)	T
36.605909	128.166564	30	F	1	유곡불정로	진곡마을회관 앞(점촌4동행정복지센터방면)	S
36.606110	127.449997	60	F	1	2순환로	성화오류골삼거리 (세광고 → 죽림사거리)	T
36.606133	127.297331	30	F	3	조치원5길	교동초교 앞	T
36.606323	127.523645	60	F	1	목련로	(상당경찰서→지북교차로)	T
36.606400	127.472393	50	F	2	산미로	(미평동→수곡동)	T
36.606541	127.513751	30	F	2	17번 지방도	운동초등학교 앞	T
36.606703	129.411448	80	F	2	동해대로	병곡교차로(울진 방면)	T
36.607124	127.526532	60	F	2	목련로	(지북교차로→상당경찰서)	T
36.607209	127.481910	50	F	2	17번 국도	(미평사거리 → 분평농협사거리)	T
36.607343	127.508480	30	F	1	무농정로	(교동초→대머리공원)	T
36.607399	126.792311	30	F	2	예당로	대흥초등학교입구 앞	S
36.607417	127.484763	30	F	1	1순환로1063번길	남성초등학교 (현대대우아파트→KT분평빌딩)	T
36.607494	127.481615	50	F	1	1순환로	(방서사거리→산남동)	T
36.607662	127.508741	30	F	2	월평로	(토이마켓 → 용암농협사거리)	T
36.607765	127.512708	30	F	1	상당로	운동초등학교 (동산빌리지→상당고)	T
36.608159	127.522411	50	F	2	중고개로	(롯데마트→상당경찰서)	T
36.608343	127.470971	30	F	1	원흥로	샛별초등학교 앞	T
36.608416	127.494945	30	F	1	분평로	원평초등학교 (분평주공5단지 → 분평동주민센터)	S
36.608747	127.467737	30	F	2	두꺼비로	산남초등학교 (산남초등학교 → 산남고등학교)	T
36.609187	127.322994	60	F	2	36번 국도	(조치원→청주)	T
36.609467	128.522225	80	F	2	경서로	직산리(예천방면)	S
36.609474	128.253307	30	F	2	막곡길	산양초등학교 앞 (문경→예천)	S
36.609501	128.252735	30	F	1	신기4길	산양초등학교(문경시방면)	S
36.609599	127.511069	30	F	2	무농정로	교동초등학교 (상당고 → 원봉공원)	T
36.609639	127.470580	30	F	2	원흥로	샛별초등학교 (산미로삼거리→법원)	T
36.610067	127.477367	50	F	2	1순환로	(산남사거리 → 분평사거리)	T
36.610638	127.512058	30	F	1	무농정로	교동초등학교 (원봉공원→농협하나로마트)	S
36.610729	128.306317	80	F	2	경서로	일성오일뱅크 맞은편(예천군청 방면)	S
36.610767	127.490020	30	F	2	월평로	남평초등학교 (농협사거리→원평초)	T
36.610783	127.411673	80	F	1	25번 국도	(석곡분기점 → 강상촌분기점)	S
36.610827	127.464287	30	F	1	두꺼비로	산남초등학교 앞 (구룡터널삼거리 → 산남푸르지오)	T
36.611060	127.464566	30	F	2	두꺼비로	산남초등학교 (산남푸르지오→구룡터널삼거리)	T
36.611086	127.489570	30	F	1	월평로	남평초등학교 (원평초→분평주공1단지)	T
36.611387	127.322125	60	F	2	오송가락로	(오송역→오송읍사무소)	S
36.611421	127.494988	30	F	2	원마루로	원평초등학교 (원마루시장→월평로)	S
36.611499	127.537641	40	S	1	목련로	구간시점 (월오동→가덕)	S
36.611514	127.537672	40	E	2	목련로	구간종점 (가덕→월오동)	S
36.611673	126.544720	70	F	2	내포로 1301번길	부기교차로	T
36.611727	127.494693	30	F	1	월평로	원평초등학교 (용암사거리→분평농협사거리)	T
36.611935	126.311356	70	F	2	안면대로	곰섬삼거리	T
36.611949	126.544872	70	F	1	내포로 1301번길	부기교차로	T
36.611960	129.083660	60	F	2	영양로	자연 생태마을 앞 (영양 방면)	S
36.612024	127.499912	50	F	1	월평로	용암사거리(용암동→분평동)	T
36.612309	126.731984	30	F	2	광금북로	금마초등학교 (금마초교→금마면사무소)	T
36.612317	127.444028	30	F	2	대림로	죽림초등학교 앞	S
36.612352	127.440475	60	F	1	2순환로	(시외버스터미널→미평)	T
36.612390	127.325456	30	F	2	오송2길	오송초등학교 정문 (오송삼거리→오송초등학교)	S
36.612403	127.443838	30	F	1	대림로	죽림초등학교 (서원고→지역난방공사)	T
36.612514	126.731784	30	F	1	광금북로	금마초등학교	T
36.612541	127.502305	30	F	1	월평로	원봉초등학교 (원봉초→월평로)	S
36.612623	126.314089	70	F	2	곰섬로	곰섬삼거리	T
36.612747	127.485357	50	F	2	청남로	(이마트→청주시내)	T
36.612954	126.708103	30	F	2	금마로	배양초등학교	T
36.613055	126.707932	30	F	1	금마로	배양초등학교 (덕정사거리→배양삼거리)	T
36.613100	127.292900	50	F	2	세종로	신안1리사거리	T
36.613135	127.505534	30	F	1	용암로	샛별유치원 (용암초→현대아이파크)	T
36.613239	127.293082	50	F	2	세종로	신안1리 사거리	T
36.613583	127.491930	30	F	1	1순환로1063번길	분평초등학교 (주공3단지→주공1단지)	T
36.613917	127.472417	50	F	1	1순환로	기독교방송국 앞	S
36.614151	127.509021	30	F	2	원봉로	용암초등학교 (소라아파트→청석고)	T
36.614620	127.429203	30	F	1	홍골로	복대초등학교 (가경아이파크2단지 → 가경자이아파트)	T
36.614638	127.453393	50	F	1	구룡산로	성화주공아파트앞 4거리	T
36.614695	127.429777	30	F	2	홍골로	복대초등학교 (가경자이아파트 → 가경아이파크2단지)	T
36.615075	127.519922	50	F	1	중고개로	(칸타빌2단지→롯데마트)	T
36.615400	126.788900	60	F	2	예당로	예당저수지 인근	S
36.615426	126.554036	110	S	2	서해안고속도로	서해안선 226.8km목포방향 1,2차로시점	S
36.615644	127.493527	50	F	1	무심서로	(서원대학교 → 방서교)	T
36.615744	127.430164	30	F	1	서현로60번길	복대초등학교 (아이파크1단지→아이파크4단지)	T
36.615949	127.444281	60	F	2	594번 지방도	월천1교사거리 (죽림사거리 → KBS)	T
36.616369	127.311058	30	F	2	오송생명8로	(소방산업기술원→라이크텐아파트)	T
36.616442	127.486099	50	F	1	17번 국도	청주교대부설초 (청주교육대 → 청주남중)_1,2차로	T
36.616451	127.486104	50	F	1	17번 국도	청주교대부설초 (청주교육대 → 청주남중)_3차로	T
36.616737	127.486512	50	F	2	17번 국도	청주교대부설초등학교 (분평농협사거리 → 모충사거리)	T
36.616795	127.429864	30	F	2	서현로60번길	복대초등학교 (아이파크2단지→아이파크1단지)	T
36.616839	127.478375	30	F	2	매봉로	산남어린이집 (잠두봉공원 → 모충초)	S
36.616879	127.422681	50	F	2	강서로1번길	농업기술센터앞 사거리 (청주강서IC → 서현초)	T
36.616881	127.337135	70	F	1	36번 국도	(청주→조치원)	T
36.617041	127.455785	30	F	2	장전로	성화초등학교 (장전공원→성화중학교)	T
36.617053	127.455291	30	F	1	장전로	성화초등학교 (성화중학교→장전공원)	T
36.617230	128.768292	40	F	2	퇴계로	와룡초등학교(와룡삼거리 방면)	S
36.617378	126.631755	50	F	1	홍덕서로	홍천문화마을 앞	S
36.617704	127.442132	30	F	2	가경로	서경초등학교 정문 앞 (주공6단지→주공2단지)	S
36.617722	128.767234	40	F	2	퇴계로	와룡초등학교 200m 앞(안동시청방면)	S
36.617747	127.476990	30	F	2	구룡산로	한솔초등학교 정문 앞 (산남동 → 구법원)	T
36.617906	127.475097	30	F	1	구룡산로	한솔초등학교 (청렴연수원→산남사거리)	T
36.617988	127.443028	30	F	1	서경로	서경초등학교 (서원고→죽림초)	T
36.617996	128.767520	40	F	1	충효로	와룡초등학교(도산서원 방면)	S
36.618076	127.429364	50	F	2	서현로	서현초등학교 맞은편 (이편한세상아파트→서현중학교)	T
36.618233	127.484227	30	F	2	구룡산로	교대부설초등학교 (산남동→수곡동)	S
36.618337	127.521411	30	F	1	중고개로	용아초등학교 (씨티프라디움→동남유치원)	S
36.618490	127.478498	30	F	1	매봉로	한솔초등학교 (모충초 → 잠두봉공원)	S
36.618603	127.521231	30	F	1	호미로	용아초등학교 (낙가마을→용암동)	T
36.618629	127.471653	30	F	1	수곡로	수곡초등학교 (청주우편집중국→수곡중)	T
36.618646	127.430771	50	F	1	서현로	서현초등학교 앞	T
36.618820	126.682410	60	F	1	응봉로	홍성군 홍북읍 고려토건 앞	T
36.618820	126.683000	60	F	2	응봉로	홍성군 홍북읍 고려토건 건너편	T
36.618855	127.343961	70	F	2	508번 지방도	(세종→청주공항)	S
36.618875	127.471808	30	F	2	수곡로	수곡초등학교 (수곡중학교→수곡우편집중국)	S
36.618958	126.710595	70	F	1	충서로	내기사거리	T
36.619112	127.328321	30	F	2	오송가락로	오송역 주차장B 입구(오송역→오송지하차도)	T
36.619174	127.520671	30	F	1	중고개로142번길	용아초등학교 (시티프라디움1단지 → 시티프라디움2단지)	T
36.619353	127.496967	50	F	1	단재로	청남초등학교 (도청→상당구청)	T
36.619373	128.321053	80	F	2	경서로	풍년휴게소(안동 방면)	S
36.619379	127.430325	30	F	1	서현중로	서현초등학교 (선광로즈웰→아이파크1단지)	T
36.619588	127.314942	60	F	2	오송생명11로	(화학물질안전원→대광로제비앙)	T
36.619671	127.389942	70	F	2	36번 국도	충렬사앞 (오송→청주)	T
36.619673	127.516085	50	F	2	중고개로	(금천동 → 동남지구)	T
36.619676	128.320588	80	F	1	경북대로	(예천->문경)	T
36.619813	127.448071	30	F	1	신율로	개신초등학교 (성화4단지→개신주공3단지)	T
36.619856	127.497091	50	F	2	단재로	청남초등학교 (영운동→도청)	T
36.620073	127.315069	50	F	1	오송생명7로	(오송파라곤1차 → 오송파라곤2차)	T
36.620153	127.638459	80	F	2	32번 지방도	(가덕 → 미원)	S
36.620175	128.707328	40	F	1	산약길	영명학교(영주 방면)	S
36.620210	127.722659	30	F	1	운암계원로	미원초금관분교 (청천→미원)	S
36.620224	127.320558	50	F	1	오송생명8로	(대광로제비앙→만수초등학교)	T
36.620239	127.097966	30	F	1	정안마곡사로	대산2리마을회관 앞	S
36.620425	126.622857	60	F	1	흥덕서로	장고개골	S
36.621083	127.396485	80	F	1	3번 지방도	3차 우회도로 강산촌분기점	S
36.621533	126.310765	30	F	2	마검포길	삼성초등학교 건너편	S
36.621538	126.310853	30	F	1	마검포길	삼성초등학교 앞	S
36.621549	127.437262	30	F	1	장구봉로	경덕초등학교 (사대부고사거리 → 서현중사거리)	T
36.621907	127.438809	30	F	2	장구봉로	경덕초등학교 앞	S
36.621938	126.311524	30	F	2	마검포길	삼성초등학교 건너편	S
36.621962	127.428952	50	F	1	서현북로	(하나병원→e편한세상)	T
36.622599	127.602148	30	F	1	낭성시내길	낭성초등학교 (낭성면사무소→산성로)	S
36.622755	128.378273	80	F	1	경서로	비행장교차로(예천군청 방면)	T
36.622833	128.378119	80	F	2	경서로	비행장교차로(문경방면)	T
36.622840	127.892590	30	F	1	문장로	입석리 마을 앞	S
36.622847	126.876813	60	F	1	차동로	불원교차로	T
36.622964	127.494816	50	F	2	단재로	효성병원 앞 (청남초 → 금석교사거리)	T
36.623036	127.892580	30	F	2	문장로	회룡동입구(괴산방면)	S
36.623167	127.515003	30	F	1	용암북로	용성초등학교 (용성초등학교→용암지구대)	T
36.623210	127.515325	30	F	2	용암북로	용성초등학교 (용암지구대→용성초등학교)	T
36.623388	126.377759	70	F	1	천수만로	호수공원사거리	T
36.623500	126.663400	60	F	2	도청대로	동진아파트앞 교차로	T
36.623585	127.364413	30	F	2	탑연월곡길	월곡초등학교 (쌍용예가→두진아파트)	T
36.623615	127.359064	70	F	2	36번 국도	(오송→청주IC)	T
36.623630	126.355995	70	F	2	천수만로	연육교삼거리 진입부	S
36.623646	127.763595	30	F	2	37번 국도	(평단저수지 → 신월교)	S
36.623658	127.290374	60	S	2	허만석로	홍익대학교 앞 세종방향 1,2차로 시점	S
36.623658	127.290374	60	E	1	허만석로	홍익대학교 앞 천안방향 1,2차로 종점	S
36.623770	127.516231	30	F	2	용암북로	용성초등학교 (용성초→영운천)	S
36.623955	127.443887	30	F	1	복대로	가경초등학교 (가경중학교→청주MBC)	T
36.624106	127.369901	70	F	1	36번 국도	(청주IC→오송)	T
36.624398	127.658888	70	F	2	19번 국도	미동산 수목원 앞(보은 → 미원)	S
36.624684	127.488757	50	F	1	무심서로	(사직동→분평동)	T
36.624871	127.466475	50	F	1	모충로	(모충대교오거리→충북대학교병원)	T
36.625086	128.457783	80	F	2	웅비로	종산교차로(예천읍방면)	T
36.625157	127.232449	40	F	1	금이로	송정리버스정류장 옆	S
36.625492	127.430352	50	F	1	2순환로	시외버스터미널4R(서청주IC→청주MBC)_3,4차로	T
36.625509	127.430368	50	F	1	2순환로	시외버스터미널4R(서청주IC→청주MBC)_1,2차로	T
36.625566	128.156600	30	F	2	산양로	점촌북초등학교(불정교차로방면)	S
36.625567	128.157076	30	F	1	여우목로	(불정→점촌역)	S
36.625591	127.440437	30	F	2	경산로	경산초등학교 (발산공원→삼일아파트)	T
36.625639	127.439928	30	F	1	경산로	경산초등학교 (가경1교→발산공원)	T
36.625897	127.417110	60	F	2	가로수로	청주중앙교회 앞 (휴암동 → 비하동)	T
36.625944	127.510139	50	F	2	중고개로	장자마을 부영 10단지 입구	S
36.626323	127.345861	70	F	1	508번 지방도	(청주공항→세종)	S
36.626411	127.470013	50	F	2	594번 지방도	모충고개삼거리 후 (개신오거리 → 모충대교오거리)	T
36.626435	127.495508	30	F	1	영운로	석교초등학교 (탑동힐데스하임→효성병원)	S
36.626543	127.504429	30	F	1	수영로	금천초등학교 (청주동중→금천교회)	T
36.626620	126.734970	70	F	1	다가로	(새터교차로→초락교차로)	T
36.626662	127.331963	30	F	2	오송가락로	만수초등학교 (오송역 → 만수교차로)	T
36.626672	127.478315	30	F	1	쌍샘로	모충초등학교 (트릴로체→두산한솔아파트)	T
36.626991	127.490468	50	F	2	상당로	진안과의원앞 (분평동→도청)	T
36.627352	127.495047	30	F	2	영운로	석교초등학교 (효성병원→육거리)	S
36.627404	127.429601	50	F	2	2순환로	고속터미널 앞 (청주MBC→서청주IC)	T
36.627443	126.590655	30	F	1	수덕사로	복당2리 노인회관 앞	S
36.627500	126.324500	70	F	2	천수만로	당암회관 앞 교차로	T
36.627507	127.519696	70	F	1	1순환로	김수녕양궁장교차로 (율량동→용암동)	T
36.627580	127.422323	30	F	2	가로수로1131번길	강서초등학교 (비하대광로제비항2차 → 강서초병설유치원)	S
36.627600	126.324700	70	F	1	천수만로	당암회관 앞 교차로	T
36.627649	127.423877	30	F	2	비하로9번길	강서초등학교 (대광로제비앙→농협하나로)	T
36.627671	127.303467	50	F	1	오송생명11로	(화학물질안전원→대광로제비앙)	T
36.627714	127.329086	30	F	1	오송생명5로	만수초등학교 (오송중학교 → 오송호반베르디움)	S
36.627757	127.505105	30	F	2	수영로	금천초등학교 (영운동→금천동)	T
36.627808	127.328476	30	F	1	오송생명5로	만수초등학교 (롯데캐슬→대원칸타빌)	T
36.627890	127.328879	30	F	2	오송생명5로	만수초등학교 (칸타빌→롯데캐슬)	T
36.627975	126.322806	70	F	1	천수만로	당암회관 앞 교차로	T
36.628409	127.336035	60	F	2	오송생명로	충북청주전시관 (오송 → 청주)	S
36.628500	127.428585	50	F	2	가로수로	터미널사거리 (강서동 → 복대동)	T
36.628521	127.491244	30	F	1	청남로	(도청→분평동)	T
36.629045	127.506921	50	F	2	중고개로	한국종합문구 앞 (금천동현대아파트 → 용암지하차도사거리)	T
36.629128	126.532079	50	F	1	산단로	일진전기 앞(산직2교차로→일진전기)	T
36.629800	128.245247	60	F	2	금천로	봉정삼거리(양방향)	S
36.630031	127.434724	30	F	1	가경로173번길	풍광초등학교 (풍광초 → 풍년골공원)	S
36.630034	127.435169	30	F	2	가경로	풍광초등학교 정문 (풍년골공원→풍광초)	S
36.630279	127.510652	30	F	1	호미로	동주초등학교 (금천중학교→국제테니스장)	T
36.630409	127.502654	50	F	1	산성로	굿모닝피부과앞 (명암저수지→효성병원)	S
36.630878	127.468753	50	F	2	예체로	대우푸르지오1단지앞 교차로	T
36.630891	127.464271	30	F	2	창직로	창신초등학교 (충대후문사거리→사직롯데캐슬)	T
36.631119	127.440700	30	F	1	복대로	서원초등학교 (복대사거리→가경사거리)	T
36.631227	126.650945	30	F	2	이응노로	용봉초등학교 건너(중계리→봉신리)	T
36.631237	126.649877	30	F	1	이응노로	용봉초등학교 앞(봉신사거리→이응노의집)	T
36.631300	127.440979	30	F	2	복대로	서원초등학교 (발산교→복대사거리)	T
36.631631	127.474829	30	F	2	호국로	사직초등학교 (모충동→사직동)	S
36.632081	127.384981	70	F	1	507번 지방도	흥덕구청앞 (청주역→충청대학교)	T
36.632100	127.431414	50	F	1	가로수로	변전소앞 (죽천교4R→터미널4R)	T
36.632431	127.381148	100	S	2	1번 경부고속도로	경부고속도로 305.9K 서울방향 시점_3차로	S
36.632530	127.453500	30	F	3	내수동로	충대정문오거리(사창동행정복지센터 ↔ 산업단지육거리)	T
36.632711	127.440864	50	F	2	가로수로	복대4R	T
36.633140	127.287640	60	F	1	세종로	조치원→천안	S
36.633267	127.511441	30	F	1	수영로	산성초등학교 (용정축구공원→금천동)	T
36.633620	127.502090	30	F	1	용담로	용담초등학교 (명암사거리→구법원사거리)	T
36.633702	126.786634	30	F	2	예당로	평촌초등학교 건너편	T
36.633716	129.294414	30	F	2	오서로	창수초등학교 인천분교장(영덕 방면)	T
36.633903	128.205672	30	F	2	부항로	호계초등학교(호계보건지소 방면)	S
36.633945	128.205602	30	F	1	신기4길	호계초등학교(점촌→문경새재)	S
36.633950	127.509881	30	F	1	호미로	산성초등학교 (부영2단지아파트 → 동주초)	T
36.634152	127.509881	30	F	2	호미로	산성초등학교 (용암동→용담동)	T
36.634322	127.447233	50	F	1	사직대로	산업단지6거리 (충대사거리 → 복대사거리)_3,4차로	S
36.634429	127.453469	50	F	2	사직대로	(산업단지육거리 → 사창사거리)	T
36.634623	127.426624	30	F	2	짐대로	증안초등학교 (증안초→흥덕고)	T
36.634623	127.460463	50	F	2	1순환로	사창사거리 (개신오거리 → 봉명사거리)	T
36.634692	127.460007	50	F	2	1순환로	청주시 서원구 사직대로 112앞 사창4R(봉명동→산남동)	T
36.634933	127.460106	50	F	1	사직대로	사창사거리	T
36.635019	127.435244	30	F	2	증안로	진흥초등학교 (흥덕고→진흥초)	T
36.635305	126.786066	30	F	1	예당로	평촌초등학교 앞	S
36.635602	127.164375	40	F	1	미래산단4로	미래산단4로 78 진입로 앞	S
36.635738	127.433152	30	F	1	증안로	진흥초 (진흥초→흥덕고)	S
36.636061	127.502636	30	F	2	교동로	용담초등학교앞(상당공원 → 금천동)	T
36.636136	127.423357	60	F	2	2순환로	(터미널→서청주IC)	T
36.636392	127.508903	50	F	2	512번 지방도	명암4R (금천동→산성)	T
36.636637	127.658788	30	F	1	19번 국도	미원초등학교 (청천 → 미원)	S
36.636656	127.658785	30	F	2	19번 국도	미원초등학교 (미원→청천)	T
36.636995	126.880944	70	F	1	차동로	귀마교차로	S
36.637025	126.533253	70	F	2	내포로	취생교차로	T
36.637382	127.490391	50	F	2	상당로	(도청→시청)	T
36.637451	127.510298	50	F	1	산성로	(산성터널→도청)	T
36.637456	127.286317	30	F	2	운주산로	상봉초등학교 (전동면→조치원)	T
36.637460	127.289971	60	F	2	오송생명로	(조치원→오송)	T
36.637472	127.887286	30	F	2	문장로	화북초등학교 입석분교장(송면중학교 방면)	S
36.637494	127.289971	60	F	1	오송생명로	(오송→조치원)	T
36.637533	127.286425	30	F	1	운주산로	상봉초등학교 (조치원→전동면)	T
36.637649	127.473906	30	F	1	흥덕로	한벌초등학교 (청주의료원→체육관)	T
36.637748	127.508974	50	F	1	명암로	아이큰숲어린이집 (명암저수지 → 부영2단지아파트)	T
36.637774	127.474142	30	F	2	흥덕로	한벌초등학교 (운동장삼거리→청주의료원)	T
36.637782	127.418213	110	F	2	35번 중부고속도로	중부고속도로 251.8K (남이JC → 서청주IC)	S
36.637791	126.799648	40	F	1	예당관광로	예당관광지 관리사무소 건너편	S
36.637871	126.799526	40	F	2	예당관광로	예당관광지 관리사무소 앞	S
36.637959	127.438619	30	F	1	죽천로	직지초등학교 (청주세무서→서청주우체국)	T
36.638039	127.453614	50	F	1	월명로	철탑사거리 (봉정사거리 → 충대사거리)	T
36.638306	127.388341	80	F	2	17번 국도	(강상촌분기점→청주공항)	S
36.638420	128.453671	60	F	2	웅비로	왕신교차로(경북도청 방면)	T
36.638752	128.069025	60	F	2	진곡길	갈전1리 갈밭마을입구(농암면방면)	S
36.638889	127.114576	110	E	2	천안논산고속도로	천안논산고속도로252.6km	S
36.638910	127.456176	30	F	1	봉명로	봉명초등학교 (봉명1동사거리→폴리텍대학교)	T
36.638991	127.497745	30	F	1	교동로71번길	용천사앞(금천동 → 상당공원)	T
36.639000	126.974597	40	F	1	금계산로	탑곡삼거리	T
36.639037	128.249132	40	F	1	금천로	서중리(단양 방면)	S
36.639083	127.457459	30	F	2	봉명로	봉명초등학교 (한국폴리텍대학→봉명1동사거리)	T
36.639087	128.168629	30	F	2	신재로	신기초등학교(문경시청방면)	S
36.639240	126.604262	30	F	2	수덕사로	수덕초등학교 앞	S
36.639250	128.453882	60	F	1	웅비로	왕신교차로(예천경찰서 방면)	T
36.639479	127.435320	30	F	1	대신로	직지초등학교 (솔밭공원→서청주우체국)	T
36.639621	126.605285	30	F	1	수덕사로	수덕초등학교 건너편	T
36.639635	127.433315	30	F	1	대신로73번길	직지초등학교 (직지초 → 복대두진하트리움2차아파트)	S
36.639646	128.168683	30	F	2	유곡불정로	(점촌→문경읍)	S
36.639731	128.149596	80	F	1	문경대로	문경읍 방면	S
36.639807	128.249195	40	F	2	금천로	서중리(상주 방면)	S
36.640233	127.307430	60	F	2	오송생명15로	(병마산터널 → 상정2교)	T
36.640301	127.427053	30	F	1	대농로	솔밭초등학교 (현대백화점→신영지웰홈스)	T
36.640443	127.427111	30	F	2	대농로	솔밭초등학교 (두진백로아파트 → 솔밭초교사거리)	S
36.640600	127.176700	50	F	1	전의면의당전의로	양곡교 앞 삼거리	T
36.640908	127.486078	30	F	1	교서로	주성초등학교 (청주중학교→청주공업고등학교)	S
36.641030	127.515024	40	E	1	512번 지방도	(상당산성 → 도청)	S
36.641944	126.682985	30	F	2	홍학로	가람유치원 앞(한울초교→가람유치원)	S
36.641966	128.177285	50	F	2	경서로	신기산업단지 앞(별암삼거리 방면)	S
36.642079	128.177254	50	F	1	신기로	신기산업단지 건너(신기초등학교 방면)	S
36.642252	126.682866	30	F	1	홍학로	가람유치원 건너(물팽이골사거리→한울초교사거리)	S
36.642513	127.472527	50	F	2	직지대로	(봉명동→청주대)	T
36.642619	128.063150	30	F	2	가은로	가은초등학교 정문(가은중방면)	S
36.642696	127.111461	110	S	1	천안논산고속도로	천안논산고속도로259.7km	S
36.642876	126.664436	60	F	2	도청대로	신경리 1908	T
36.642909	128.075390	60	F	2	은성로	가은삼거리(갈전교 방면)	S
36.642915	127.468892	60	F	1	직지대로	봉명사거리(흥덕대교 → 봉정4R)	T
36.643124	127.454100	60	F	2	직지대로	(서청주IC→봉명동)	T
36.643403	128.070865	60	F	2	가은로	가은중·고등학교(가은초 방면)	S
36.643679	128.063399	30	F	2	대야로	가은초등학교 후문(가은파출소방면)	S
36.644153	127.321112	50	F	1	오송생명4로	(상정2교 → 병마산터널)	T
36.644173	128.165217	80	F	2	견탄길	별암교차로 400m전(예천방면)	T
36.644191	126.674585	50	F	2	의향로	한울마을사거리(신경리 1917, 용봉산→소방서사거리)	T
36.644348	126.882107	70	F	2	차동로	산정휴게소 입구	T
36.644450	127.434805	60	F	1	직지대로	(봉명동→서청주교)	T
36.644553	127.363871	70	F	1	508번 지방도	(옥산→세종)	S
36.644618	127.429875	60	F	2	직지대로	하이닉스3공장 앞(서청주TG-봉명동)	T
36.644700	126.679200	30	F	1	홍학로	한울초등학교 앞	T
36.644813	128.168609	80	F	1	나아봉길로	별암교차로 400m후(문경새재방면)	T
36.644820	126.678910	30	F	2	홍학로	한울초등학교 건너편	S
36.644984	127.353669	70	F	2	508번 지방도	신촌교차로 (신촌→옥산)	T
36.645423	128.191735	80	F	1	상무로	호계교차로(연풍방면)	T
36.645444	127.474458	30	F	1	흥덕로	흥덕초등학교 (운천동→고인쇄박물관)	S
36.645517	128.191912	80	F	1	상무로	(호계리)호계교차로(문경→예천)	T
36.645526	126.307424	70	F	1	안면대로	달산포교차로	T
36.645556	126.307483	70	F	2	안면대로	달산포교차로	T
36.645956	127.422284	60	F	1	직지대로	(현대백화점→서청주IC)	T
36.646065	127.422649	60	F	1	507번 지방도	(향정교차로 → 비하삼거리)	T
36.646365	127.417992	60	F	2	직지대로	(청주역→서청주교 사거리)	T
36.646434	126.676256	50	F	2	의향로	소방서사거리(신경리 1917, 내포119안전센터→한울마을4)	T
36.646644	126.307254	70	F	2	안면대로	달산포교차로	T
36.646992	126.979533	40	F	2	금계산로	(당진포리→고대면)	T
36.647100	126.691405	30	F	2	홍북로	주민자치센터 앞	S
36.647112	126.307686	70	F	1	안면대로	달산포교차로	T
36.647177	129.425259	80	F	1	동해대로	울진군 후포읍 동해대로(금음4리) 후포검문소앞(영덕->울진)	S
36.647428	126.669683	50	F	1	용봉로	경남아너스빌 후문 3거리	T
36.647447	126.683647	30	F	2	홍예로	대동사거리(풀꽃향기유치원부근, 홍북초→한울초교4)	T
36.647586	126.684193	30	F	1	홍예로	대동사거리(풀꽃향기유치원부근, 한울초교4→홍북초)	T
36.647671	128.148586	60	S	1	경북대로	구간 시점(문경새재 방면)	S
36.647698	127.747429	60	F	1	37번 국도	(괴산 → 보은)	S
36.647708	127.489119	50	F	1	상당로	우암초등학교 (내덕칠거리→도청)	T
36.647725	127.455924	30	F	1	봉정로	봉정초등학교 (봉정지역아동센터→세원아파트)	T
36.647744	128.148217	60	E	2	문경대로	구간 종점(문경시청 방면)	S
36.647872	127.489388	50	F	2	단재로	우암초등학교 앞 (도청→내덕칠거리)	T
36.647929	126.673886	50	F	2	청사로	홍성고사거리(신경리 1922, 신리마을4→마음이음3)	T
36.648506	126.682050	30	F	2	신대로	풀꽃향기유치원 앞	T
36.648610	128.460429	30	F	1	양궁로	남부초등학교(청복교차로 방면)	T
36.648649	126.681761	30	F	1	신대로	풀꽃향기유치원 건너편	T
36.649044	128.460161	30	F	1	새마을로	예천남부초등학교(예천군청 방면)	T
36.649100	126.772500	60	F	1	예당로	노화2리 버스정류장 앞	S
36.649223	127.528097	40	S	1	512번 지방도	(상당산성 → 도청)	S
36.649544	126.679680	50	F	1	의향로	한울공원사거리	T
36.650070	126.677120	30	F	2	홍학로	내포초등학교 앞	S
36.650234	128.447843	50	F	1	희망대로	신예천교(안동 방면)	T
36.650400	126.670700	30	F	2	홍학로	내포초등학교 앞	T
36.650532	129.155825	60	F	2	영양창수로	대천1리마을회관(영양군청방면)	S
36.650599	126.693499	30	F	2	매죽헌길	홍북어린이집 앞	S
36.650680	126.693540	30	F	2	홍장남로	홍동행정복지 센터 앞	S
36.651104	128.453066	50	F	1	경북대로	예천축협하나로마트(예천군청 방면)	S
36.651201	126.758561	60	F	2	충서로	(대교1교차로→홍북)	S
36.651240	126.664802	30	F	1	홍원로	충남아이키움뜰 입구 (용방치기사거리→자미원삼거리)	S
36.651269	127.469971	50	F	2	제1순환로	한성아파트 후문	S
36.651311	128.455787	50	F	2	웅비로	남본교차로(예천교 방면)	T
36.651440	126.686207	30	F	2	홍예로	평안하고든든한교회 앞(신경리 1926, 홍성→예산)	T
36.651532	126.684504	30	F	2	자경로	홍북초 건너(의향로→홍예로)	S
36.651631	126.684699	30	F	1	자경로	홍북초 앞(홍예로→의향로)	S
36.651900	126.664600	30	F	2	홍원로	충남아이키움뜰 앞	S
36.652149	128.223132	60	F	1	안파로	가도3교 전(문경시청 방면)	S
36.652554	127.472602	30	F	2	사운로	운천초등학교 (흥덕대교→신봉사거리)	T
36.652563	127.472575	30	F	2	서운로208번길	운천초등학교 (무지개아파트→무심천)	S
